File	Column 1	Column 2
dialjournallitcrit17chicrich.tsv	Nepal	LOCATION
dialjournallitcrit19chicrich.tsv	Neptune	LOCATION
dialjournallitcrit16chicrich.tsv	Neth	LOCATION
dialjournallitcrit19chicrich.tsv	Netherland	LOCATION
dialjournallitcrit17chicrich.tsv	Netherlands	LOCATION
dialjournallitcrit15chicrich.tsv	Nevada	LOCATION
dialjournallitcrit16chicrich.tsv	Neville	LOCATION
dialjournallitcrit19chicrich.tsv	New Alice	LOCATION
dialjournallitcrit17chicrich.tsv	New Amster	LOCATION
dialjournallitcrit17chicrich.tsv	Newark	LOCATION
dialjournallitcrit17chicrich.tsv	New Bazar	LOCATION
dialjournallitcrit18chicrich.tsv	Newberry	LOCATION
dialjournallitcrit15chicrich.tsv	New Bible	LOCATION
dialjournallitcrit15chicrich.tsv	New Bruns	LOCATION
dialjournallitcrit15chicrich.tsv	Newcastle	LOCATION
dialjournallitcrit15chicrich.tsv	New Castle	LOCATION
dialjournallitcrit17chicrich.tsv	New College	LOCATION
dialjournallitcrit17chicrich.tsv	New Edu	LOCATION
dialjournallitcrit17chicrich.tsv	New Eldorado	LOCATION
dialjournallitcrit16chicrich.tsv	New En	LOCATION
dialjournallitcrit15chicrich.tsv	New England	LOCATION
dialjournallitcrit18chicrich.tsv	New England Coast	LOCATION
dialjournallitcrit17chicrich.tsv	New Englanders	LOCATION
dialjournallitcrit19chicrich.tsv	New England Legislatures	LOCATION
dialjournallitcrit15chicrich.tsv	New England Parkman	LOCATION
dialjournallitcrit15chicrich.tsv	New England Puri	LOCATION
dialjournallitcrit16chicrich.tsv	New England States	LOCATION
dialjournallitcrit15chicrich.tsv	New England Suburb	LOCATION
dialjournallitcrit18chicrich.tsv	New Foes	LOCATION
dialjournallitcrit17chicrich.tsv	Newfoundland	LOCATION
dialjournallitcrit15chicrich.tsv	New France	LOCATION
dialjournallitcrit16chicrich.tsv	New Gladden	LOCATION
dialjournallitcrit18chicrich.tsv	New Grada	LOCATION
dialjournallitcrit17chicrich.tsv	New Guinea	LOCATION
dialjournallitcrit15chicrich.tsv	Newhall	LOCATION
dialjournallitcrit18chicrich.tsv	Newham College	LOCATION
dialjournallitcrit18chicrich.tsv	New Hamp	LOCATION
dialjournallitcrit15chicrich.tsv	New Hampshire	LOCATION
dialjournallitcrit15chicrich.tsv	New Haven	LOCATION
dialjournallitcrit18chicrich.tsv	New Hebrides	LOCATION
dialjournallitcrit17chicrich.tsv	New Japan	LOCATION
dialjournallitcrit15chicrich.tsv	New Jersey	LOCATION
dialjournallitcrit17chicrich.tsv	New Jerusalem	LOCATION
dialjournallitcrit18chicrich.tsv	New Land	LOCATION
dialjournallitcrit18chicrich.tsv	New Land 214 Smith	LOCATION
dialjournallitcrit18chicrich.tsv	New Lebanon	LOCATION
dialjournallitcrit16chicrich.tsv	New London	LOCATION
dialjournallitcrit16chicrich.tsv	New Mex	LOCATION
dialjournallitcrit15chicrich.tsv	New Mexico	LOCATION
dialjournallitcrit18chicrich.tsv	New Moon	LOCATION
dialjournallitcrit17chicrich.tsv	New Netherlands	LOCATION
dialjournallitcrit15chicrich.tsv	Newnham	LOCATION
dialjournallitcrit15chicrich.tsv	New Orleans	LOCATION
dialjournallitcrit17chicrich.tsv	New Paris	LOCATION
dialjournallitcrit15chicrich.tsv	Newport	LOCATION
dialjournallitcrit15chicrich.tsv	New Republic	LOCATION
dialjournallitcrit15chicrich.tsv	New Riverside	LOCATION
dialjournallitcrit15chicrich.tsv	New South Wales	LOCATION
dialjournallitcrit19chicrich.tsv	New Spain	LOCATION
dialjournallitcrit15chicrich.tsv	New Testa	LOCATION
dialjournallitcrit16chicrich.tsv	New Timothy	LOCATION
dialjournallitcrit15chicrich.tsv	Newton	LOCATION
dialjournallitcrit16chicrich.tsv	Newton Booth	LOCATION
dialjournallitcrit19chicrich.tsv	Newtonville	LOCATION
dialjournallitcrit19chicrich.tsv	New Tork	LOCATION
dialjournallitcrit18chicrich.tsv	New Virgil	LOCATION
dialjournallitcrit15chicrich.tsv	New World	LOCATION
dialjournallitcrit19chicrich.tsv	New World !	LOCATION
dialjournallitcrit17chicrich.tsv	New Yobk	LOCATION
dialjournallitcrit18chicrich.tsv	New Yokk	LOCATION
dialjournallitcrit15chicrich.tsv	New York	LOCATION
dialjournallitcrit15chicrich.tsv	New York City	LOCATION
dialjournallitcrit16chicrich.tsv	New York College	LOCATION
dialjournallitcrit17chicrich.tsv	New Yorkers	LOCATION
dialjournallitcrit18chicrich.tsv	New York Evangelist	LOCATION
dialjournallitcrit17chicrich.tsv	New York Presby	LOCATION
dialjournallitcrit15chicrich.tsv	New York World	LOCATION
dialjournallitcrit16chicrich.tsv	New Zealand	LOCATION
dialjournallitcrit16chicrich.tsv	New Zealander	LOCATION
dialjournallitcrit16chicrich.tsv	New Zion	LOCATION
dialjournallitcrit17chicrich.tsv	Nez Percys	LOCATION
dialjournallitcrit15chicrich.tsv	Niagara	LOCATION
dialjournallitcrit16chicrich.tsv	Nicaea	LOCATION
dialjournallitcrit16chicrich.tsv	Nicaragua	LOCATION
dialjournallitcrit18chicrich.tsv	Nichols	LOCATION
dialjournallitcrit18chicrich.tsv	Nicsea	LOCATION
dialjournallitcrit19chicrich.tsv	Niger	LOCATION
dialjournallitcrit16chicrich.tsv	Night Harrington	LOCATION
dialjournallitcrit16chicrich.tsv	Nikola	LOCATION
dialjournallitcrit18chicrich.tsv	Nile	LOCATION
dialjournallitcrit17chicrich.tsv	Nineveh	LOCATION
dialjournallitcrit15chicrich.tsv	Nizam	LOCATION
dialjournallitcrit17chicrich.tsv	Nkw York	LOCATION
dialjournallitcrit16chicrich.tsv	Noah	LOCATION
dialjournallitcrit17chicrich.tsv	Nora	LOCATION
dialjournallitcrit15chicrich.tsv	Norfolk	LOCATION
dialjournallitcrit15chicrich.tsv	Normandy	LOCATION
dialjournallitcrit18chicrich.tsv	Norman England	LOCATION
dialjournallitcrit17chicrich.tsv	Norse	LOCATION
dialjournallitcrit17chicrich.tsv	Norseland	LOCATION
dialjournallitcrit16chicrich.tsv	North	LOCATION
dialjournallitcrit19chicrich.tsv	North Africa	LOCATION
dialjournallitcrit15chicrich.tsv	North Amer	LOCATION
dialjournallitcrit15chicrich.tsv	North Ameri	LOCATION
dialjournallitcrit15chicrich.tsv	North America	LOCATION
dialjournallitcrit16chicrich.tsv	Northampton	LOCATION
dialjournallitcrit16chicrich.tsv	North And Northwestern States	LOCATION
dialjournallitcrit19chicrich.tsv	North Andover	LOCATION
dialjournallitcrit18chicrich.tsv	North And West	LOCATION
dialjournallitcrit19chicrich.tsv	North Atlantic	LOCATION
dialjournallitcrit15chicrich.tsv	North Caro	LOCATION
dialjournallitcrit15chicrich.tsv	North Carolina	LOCATION
dialjournallitcrit18chicrich.tsv	North Carolinian	LOCATION
dialjournallitcrit16chicrich.tsv	North Dakota	LOCATION
dialjournallitcrit15chicrich.tsv	Northeastern America	LOCATION
dialjournallitcrit19chicrich.tsv	North-eastern States	LOCATION
dialjournallitcrit19chicrich.tsv	North-eastern United States	LOCATION
dialjournallitcrit16chicrich.tsv	Northern Africa	LOCATION
dialjournallitcrit19chicrich.tsv	Northern Europe	LOCATION
dialjournallitcrit15chicrich.tsv	Northern Greenland	LOCATION
dialjournallitcrit17chicrich.tsv	Northern Italy	LOCATION
dialjournallitcrit17chicrich.tsv	Northern Pennsyl	LOCATION
dialjournallitcrit19chicrich.tsv	Northern Queensland	LOCATION
dialjournallitcrit19chicrich.tsv	Northern States	LOCATION
dialjournallitcrit19chicrich.tsv	Northern Strand	LOCATION
dialjournallitcrit15chicrich.tsv	Northern United States	LOCATION
dialjournallitcrit15chicrich.tsv	Northfield	LOCATION
dialjournallitcrit16chicrich.tsv	North Germany	LOCATION
dialjournallitcrit15chicrich.tsv	Northhampton	LOCATION
dialjournallitcrit18chicrich.tsv	North Italy	LOCATION
dialjournallitcrit17chicrich.tsv	Northland	LOCATION
dialjournallitcrit16chicrich.tsv	North Of England	LOCATION
dialjournallitcrit16chicrich.tsv	North Of Europe	LOCATION
dialjournallitcrit15chicrich.tsv	North Pacific	LOCATION
dialjournallitcrit15chicrich.tsv	North Pole	LOCATION
dialjournallitcrit17chicrich.tsv	North Pole Expedi	LOCATION
dialjournallitcrit17chicrich.tsv	North Queensland	LOCATION
dialjournallitcrit16chicrich.tsv	North Sea	LOCATION
dialjournallitcrit16chicrich.tsv	Northumberland	LOCATION
dialjournallitcrit19chicrich.tsv	North Under The America	LOCATION
dialjournallitcrit18chicrich.tsv	North - West	LOCATION
dialjournallitcrit18chicrich.tsv	Northwestern Virginia	LOCATION
dialjournallitcrit19chicrich.tsv	Norwalk	LOCATION
dialjournallitcrit15chicrich.tsv	Norway	LOCATION
dialjournallitcrit17chicrich.tsv	Norway Coast	LOCATION
dialjournallitcrit18chicrich.tsv	Norwe	LOCATION
dialjournallitcrit16chicrich.tsv	Norwich	LOCATION
dialjournallitcrit15chicrich.tsv	Nos	LOCATION
dialjournallitcrit15chicrich.tsv	Notre Dame	LOCATION
dialjournallitcrit15chicrich.tsv	Nova Scotia	LOCATION
dialjournallitcrit17chicrich.tsv	Noyes	LOCATION
dialjournallitcrit15chicrich.tsv	Nubia	LOCATION
dialjournallitcrit18chicrich.tsv	Numa Pompilius	LOCATION
dialjournallitcrit19chicrich.tsv	Nyanza	LOCATION
dialjournallitcrit19chicrich.tsv	Nyassa	LOCATION
dialjournallitcrit16chicrich.tsv	Oakland	LOCATION
dialjournallitcrit19chicrich.tsv	Oaklands	LOCATION
dialjournallitcrit15chicrich.tsv	Oberam	LOCATION
dialjournallitcrit15chicrich.tsv	Oberlin	LOCATION
dialjournallitcrit18chicrich.tsv	Oberon	LOCATION
dialjournallitcrit19chicrich.tsv	Ocala	LOCATION
dialjournallitcrit18chicrich.tsv	Occult Japan	LOCATION
dialjournallitcrit18chicrich.tsv	Oceana	LOCATION
dialjournallitcrit17chicrich.tsv	Oceania	LOCATION
dialjournallitcrit17chicrich.tsv	Octavos	LOCATION
dialjournallitcrit15chicrich.tsv	Ohio	LOCATION
dialjournallitcrit17chicrich.tsv	Ohio River	LOCATION
dialjournallitcrit15chicrich.tsv	Ohio Valley	LOCATION
dialjournallitcrit17chicrich.tsv	Ohio Valley States	LOCATION
dialjournallitcrit18chicrich.tsv	Oklahoma	LOCATION
dialjournallitcrit18chicrich.tsv	Ola Hansson	LOCATION
dialjournallitcrit17chicrich.tsv	Old California	LOCATION
dialjournallitcrit15chicrich.tsv	Old England	LOCATION
dialjournallitcrit15chicrich.tsv	Old New England	LOCATION
dialjournallitcrit15chicrich.tsv	Old New England 219 Ebers	LOCATION
dialjournallitcrit19chicrich.tsv	Old Wonderland	LOCATION
dialjournallitcrit16chicrich.tsv	Ole Vahginia	LOCATION
dialjournallitcrit15chicrich.tsv	Ole Virginia	LOCATION
dialjournallitcrit17chicrich.tsv	Olivia	LOCATION
dialjournallitcrit19chicrich.tsv	Olney	LOCATION
dialjournallitcrit16chicrich.tsv	Olympia	LOCATION
dialjournallitcrit15chicrich.tsv	Omaha	LOCATION
dialjournallitcrit16chicrich.tsv	Oneida	LOCATION
dialjournallitcrit15chicrich.tsv	Oneida County	LOCATION
dialjournallitcrit15chicrich.tsv	Ontario	LOCATION
dialjournallitcrit19chicrich.tsv	Oppeln	LOCATION
dialjournallitcrit18chicrich.tsv	Orchomenos	LOCATION
dialjournallitcrit16chicrich.tsv	Orcus	LOCATION
dialjournallitcrit15chicrich.tsv	Oregon	LOCATION
dialjournallitcrit15chicrich.tsv	Orient	LOCATION
dialjournallitcrit18chicrich.tsv	Orissa	LOCATION
dialjournallitcrit15chicrich.tsv	Orleans	LOCATION
dialjournallitcrit18chicrich.tsv	Ormund	LOCATION
dialjournallitcrit15chicrich.tsv	Orpington	LOCATION
dialjournallitcrit17chicrich.tsv	Orrington	LOCATION
dialjournallitcrit17chicrich.tsv	Orvieto	LOCATION
dialjournallitcrit17chicrich.tsv	Oshkosh	LOCATION
dialjournallitcrit19chicrich.tsv	Ostend	LOCATION
dialjournallitcrit16chicrich.tsv	Ostia	LOCATION
dialjournallitcrit15chicrich.tsv	Othello	LOCATION
dialjournallitcrit15chicrich.tsv	Ottawa	LOCATION
dialjournallitcrit18chicrich.tsv	Otway	LOCATION
dialjournallitcrit15chicrich.tsv	Ouida	LOCATION
dialjournallitcrit18chicrich.tsv	Ouzel	LOCATION
dialjournallitcrit16chicrich.tsv	Ovid	LOCATION
dialjournallitcrit16chicrich.tsv	Owain Gwynedd	LOCATION
dialjournallitcrit18chicrich.tsv	Oxenford	LOCATION
dialjournallitcrit15chicrich.tsv	Oxford	LOCATION
dialjournallitcrit15chicrich.tsv	Oxon	LOCATION
dialjournallitcrit16chicrich.tsv	Oxon.	LOCATION
dialjournallitcrit18chicrich.tsv	Oyama	LOCATION
dialjournallitcrit16chicrich.tsv	P. Iviii.	LOCATION
dialjournallitcrit17chicrich.tsv	P.M.	LOCATION
dialjournallitcrit15chicrich.tsv	Pa.	LOCATION
dialjournallitcrit16chicrich.tsv	Pacific	LOCATION
dialjournallitcrit15chicrich.tsv	Pacific Coast	LOCATION
dialjournallitcrit16chicrich.tsv	Pacific Ocean	LOCATION
dialjournallitcrit15chicrich.tsv	Pacific Oceans	LOCATION
dialjournallitcrit16chicrich.tsv	Pacific Slope	LOCATION
dialjournallitcrit16chicrich.tsv	Padua	LOCATION
dialjournallitcrit19chicrich.tsv	Pagan Ireland	LOCATION
dialjournallitcrit18chicrich.tsv	Paine	LOCATION
dialjournallitcrit18chicrich.tsv	Pajaro Verde	LOCATION
dialjournallitcrit15chicrich.tsv	Palatine	LOCATION
dialjournallitcrit16chicrich.tsv	Paleon	LOCATION
dialjournallitcrit15chicrich.tsv	Palestine	LOCATION
dialjournallitcrit18chicrich.tsv	Palgrave	LOCATION
dialjournallitcrit17chicrich.tsv	Palm	LOCATION
dialjournallitcrit17chicrich.tsv	Palm Groves	LOCATION
dialjournallitcrit15chicrich.tsv	Palmyra	LOCATION
dialjournallitcrit15chicrich.tsv	Palo Alto	LOCATION
dialjournallitcrit16chicrich.tsv	Pamirs	LOCATION
dialjournallitcrit17chicrich.tsv	Panama	LOCATION
dialjournallitcrit16chicrich.tsv	Panama Isthmus	LOCATION
dialjournallitcrit18chicrich.tsv	Pancoast	LOCATION
dialjournallitcrit16chicrich.tsv	Panoramas	LOCATION
dialjournallitcrit15chicrich.tsv	Pantouflia	LOCATION
dialjournallitcrit17chicrich.tsv	Paolina	LOCATION
dialjournallitcrit16chicrich.tsv	Papacy	LOCATION
dialjournallitcrit18chicrich.tsv	Paradise	LOCATION
dialjournallitcrit15chicrich.tsv	Paramecium	LOCATION
dialjournallitcrit15chicrich.tsv	Paris	LOCATION
dialjournallitcrit16chicrich.tsv	Paris Library	LOCATION
dialjournallitcrit19chicrich.tsv	Park	LOCATION
dialjournallitcrit19chicrich.tsv	Park Benjamin	LOCATION
dialjournallitcrit19chicrich.tsv	Parkin	LOCATION
dialjournallitcrit15chicrich.tsv	Parkman	LOCATION
dialjournallitcrit15chicrich.tsv	Parlia	LOCATION
dialjournallitcrit15chicrich.tsv	Parliament	LOCATION
dialjournallitcrit15chicrich.tsv	Parma	LOCATION
dialjournallitcrit19chicrich.tsv	Parnassus	LOCATION
dialjournallitcrit17chicrich.tsv	Parthen	LOCATION
dialjournallitcrit15chicrich.tsv	Parthenon	LOCATION
dialjournallitcrit15chicrich.tsv	Parthia	LOCATION
dialjournallitcrit16chicrich.tsv	Part I.	LOCATION
dialjournallitcrit16chicrich.tsv	Particular	LOCATION
dialjournallitcrit16chicrich.tsv	Part Ii.	LOCATION
dialjournallitcrit19chicrich.tsv	Pascal	LOCATION
dialjournallitcrit19chicrich.tsv	Pasha	LOCATION
dialjournallitcrit18chicrich.tsv	Pass Christian	LOCATION
dialjournallitcrit19chicrich.tsv	Paston	LOCATION
dialjournallitcrit15chicrich.tsv	Patagonia	LOCATION
dialjournallitcrit17chicrich.tsv	Patagonian Giant	LOCATION
dialjournallitcrit18chicrich.tsv	Pater	LOCATION
dialjournallitcrit17chicrich.tsv	Paterson	LOCATION
dialjournallitcrit18chicrich.tsv	Pathology	LOCATION
dialjournallitcrit19chicrich.tsv	Patmore	LOCATION
dialjournallitcrit17chicrich.tsv	Pau	LOCATION
dialjournallitcrit15chicrich.tsv	Paul	LOCATION
dialjournallitcrit17chicrich.tsv	Paulding	LOCATION
dialjournallitcrit19chicrich.tsv	Pauli	LOCATION
dialjournallitcrit15chicrich.tsv	Peacock	LOCATION
dialjournallitcrit17chicrich.tsv	Pea Ridge	LOCATION
dialjournallitcrit16chicrich.tsv	Pearl	LOCATION
dialjournallitcrit16chicrich.tsv	Pearson	LOCATION
dialjournallitcrit19chicrich.tsv	Pedagogy	LOCATION
dialjournallitcrit15chicrich.tsv	Peddie	LOCATION
dialjournallitcrit16chicrich.tsv	Pedro	LOCATION
dialjournallitcrit15chicrich.tsv	Peele	LOCATION
dialjournallitcrit18chicrich.tsv	Pekin	LOCATION
dialjournallitcrit16chicrich.tsv	Pelagianism	LOCATION
dialjournallitcrit15chicrich.tsv	Pelham	LOCATION
dialjournallitcrit15chicrich.tsv	Pella	LOCATION
dialjournallitcrit19chicrich.tsv	Pemberton	LOCATION
dialjournallitcrit16chicrich.tsv	Pembroke	LOCATION
dialjournallitcrit19chicrich.tsv	Pendleton	LOCATION
dialjournallitcrit16chicrich.tsv	Pendulum	LOCATION
dialjournallitcrit16chicrich.tsv	Penelope	LOCATION
dialjournallitcrit18chicrich.tsv	Penikese Island	LOCATION
dialjournallitcrit18chicrich.tsv	Penikese Labora	LOCATION
dialjournallitcrit16chicrich.tsv	Penin	LOCATION
dialjournallitcrit15chicrich.tsv	Peninsula	LOCATION
dialjournallitcrit16chicrich.tsv	Peninsular	LOCATION
dialjournallitcrit19chicrich.tsv	Penn	LOCATION
dialjournallitcrit17chicrich.tsv	Penn.	LOCATION
dialjournallitcrit17chicrich.tsv	Pennell	LOCATION
dialjournallitcrit17chicrich.tsv	Pennsyl	LOCATION
dialjournallitcrit15chicrich.tsv	Pennsylvania	LOCATION
dialjournallitcrit16chicrich.tsv	Pennsylvany	LOCATION
dialjournallitcrit15chicrich.tsv	Pensieri	LOCATION
dialjournallitcrit19chicrich.tsv	Pentateuch	LOCATION
dialjournallitcrit19chicrich.tsv	Pentelicon	LOCATION
dialjournallitcrit17chicrich.tsv	Peoria	LOCATION
dialjournallitcrit19chicrich.tsv	Pepperell	LOCATION
dialjournallitcrit15chicrich.tsv	Pepysian Library	LOCATION
dialjournallitcrit19chicrich.tsv	Perak	LOCATION
dialjournallitcrit19chicrich.tsv	Perault	LOCATION
dialjournallitcrit17chicrich.tsv	Percy	LOCATION
dialjournallitcrit18chicrich.tsv	Perdita	LOCATION
dialjournallitcrit19chicrich.tsv	Pere Lou	LOCATION
dialjournallitcrit15chicrich.tsv	Pericles	LOCATION
dialjournallitcrit16chicrich.tsv	Pericles Greene	LOCATION
dialjournallitcrit16chicrich.tsv	Periodicals	LOCATION
dialjournallitcrit19chicrich.tsv	Peripatus	LOCATION
dialjournallitcrit17chicrich.tsv	Perpignan	LOCATION
dialjournallitcrit16chicrich.tsv	Perryville	LOCATION
dialjournallitcrit18chicrich.tsv	Persepolis	LOCATION
dialjournallitcrit15chicrich.tsv	Persia	LOCATION
dialjournallitcrit15chicrich.tsv	Persian Gulf	LOCATION
dialjournallitcrit16chicrich.tsv	Perth	LOCATION
dialjournallitcrit15chicrich.tsv	Peru	LOCATION
dialjournallitcrit17chicrich.tsv	Perugia	LOCATION
dialjournallitcrit16chicrich.tsv	Pestalozzi	LOCATION
dialjournallitcrit17chicrich.tsv	Petaluma	LOCATION
dialjournallitcrit16chicrich.tsv	Peterborough	LOCATION
dialjournallitcrit19chicrich.tsv	Peterhead	LOCATION
dialjournallitcrit16chicrich.tsv	Petropavlovsk	LOCATION
dialjournallitcrit15chicrich.tsv	Pewaukee	LOCATION
dialjournallitcrit18chicrich.tsv	Peyne	LOCATION
dialjournallitcrit16chicrich.tsv	Ph.	LOCATION
dialjournallitcrit19chicrich.tsv	Phaleropes	LOCATION
dialjournallitcrit16chicrich.tsv	Phantom City	LOCATION
dialjournallitcrit19chicrich.tsv	Pheidias	LOCATION
dialjournallitcrit16chicrich.tsv	Phelps	LOCATION
dialjournallitcrit16chicrich.tsv	Pherson	LOCATION
dialjournallitcrit17chicrich.tsv	Phil	LOCATION
dialjournallitcrit15chicrich.tsv	Phila	LOCATION
dialjournallitcrit18chicrich.tsv	Phila.	LOCATION
dialjournallitcrit15chicrich.tsv	Philadel	LOCATION
dialjournallitcrit15chicrich.tsv	Philadelphia	LOCATION
dialjournallitcrit18chicrich.tsv	Philadelphia Bulletin	LOCATION
dialjournallitcrit19chicrich.tsv	Philadelphia Evening Bul	LOCATION
dialjournallitcrit17chicrich.tsv	Philadelphia Inquirer	LOCATION
dialjournallitcrit15chicrich.tsv	Philip	LOCATION
dialjournallitcrit18chicrich.tsv	Philippine Islands	LOCATION
dialjournallitcrit17chicrich.tsv	Philis	LOCATION
dialjournallitcrit19chicrich.tsv	Philistia	LOCATION
dialjournallitcrit18chicrich.tsv	Philistine	LOCATION
dialjournallitcrit15chicrich.tsv	Philistinism	LOCATION
dialjournallitcrit18chicrich.tsv	Phillipps	LOCATION
dialjournallitcrit18chicrich.tsv	Phillipps Ms.	LOCATION
dialjournallitcrit16chicrich.tsv	Phillips	LOCATION
dialjournallitcrit18chicrich.tsv	Phillips Academy	LOCATION
dialjournallitcrit19chicrich.tsv	Philoctetes	LOCATION
dialjournallitcrit19chicrich.tsv	Philology	LOCATION
dialjournallitcrit16chicrich.tsv	Philosophy	LOCATION
dialjournallitcrit18chicrich.tsv	Phiz	LOCATION
dialjournallitcrit17chicrich.tsv	Phoanicia	LOCATION
dialjournallitcrit19chicrich.tsv	Phoeni	LOCATION
dialjournallitcrit17chicrich.tsv	Phoenicia	LOCATION
dialjournallitcrit16chicrich.tsv	Phoenix	LOCATION
dialjournallitcrit18chicrich.tsv	Phonetik	LOCATION
dialjournallitcrit15chicrich.tsv	Photography	LOCATION
dialjournallitcrit19chicrich.tsv	Photogravure	LOCATION
dialjournallitcrit18chicrich.tsv	Phrenicia	LOCATION
dialjournallitcrit17chicrich.tsv	Phrygia	LOCATION
dialjournallitcrit16chicrich.tsv	Phrygian	LOCATION
dialjournallitcrit19chicrich.tsv	Physi	LOCATION
dialjournallitcrit15chicrich.tsv	Piacenza	LOCATION
dialjournallitcrit15chicrich.tsv	Picardy	LOCATION
dialjournallitcrit15chicrich.tsv	Picci	LOCATION
dialjournallitcrit15chicrich.tsv	Piedmont	LOCATION
dialjournallitcrit15chicrich.tsv	Piermont	LOCATION
dialjournallitcrit16chicrich.tsv	Pierpont	LOCATION
dialjournallitcrit19chicrich.tsv	Pieta	LOCATION
dialjournallitcrit17chicrich.tsv	Piev	LOCATION
dialjournallitcrit19chicrich.tsv	Pike	LOCATION
dialjournallitcrit19chicrich.tsv	Pike City	LOCATION
dialjournallitcrit19chicrich.tsv	Pio	LOCATION
dialjournallitcrit15chicrich.tsv	Pirate Island	LOCATION
dialjournallitcrit15chicrich.tsv	Pisa	LOCATION
dialjournallitcrit17chicrich.tsv	Pistoja	LOCATION
dialjournallitcrit15chicrich.tsv	Pittsburg	LOCATION
dialjournallitcrit17chicrich.tsv	Pittsfield	LOCATION
dialjournallitcrit19chicrich.tsv	Plains	LOCATION
dialjournallitcrit17chicrich.tsv	Plaster	LOCATION
dialjournallitcrit19chicrich.tsv	Plated City	LOCATION
dialjournallitcrit15chicrich.tsv	Plato	LOCATION
dialjournallitcrit18chicrich.tsv	Platonic	LOCATION
dialjournallitcrit17chicrich.tsv	Platonic Jericho	LOCATION
dialjournallitcrit17chicrich.tsv	Platt	LOCATION
dialjournallitcrit16chicrich.tsv	Plauen	LOCATION
dialjournallitcrit19chicrich.tsv	Pleasures	LOCATION
dialjournallitcrit16chicrich.tsv	Pleiades	LOCATION
dialjournallitcrit17chicrich.tsv	Plevna	LOCATION
dialjournallitcrit17chicrich.tsv	Pliny	LOCATION
dialjournallitcrit18chicrich.tsv	Pluto	LOCATION
dialjournallitcrit15chicrich.tsv	Plymouth	LOCATION
dialjournallitcrit16chicrich.tsv	Pocahontas	LOCATION
dialjournallitcrit18chicrich.tsv	Poe	LOCATION
dialjournallitcrit15chicrich.tsv	Poitiers	LOCATION
dialjournallitcrit16chicrich.tsv	Poitou	LOCATION
dialjournallitcrit15chicrich.tsv	Poland	LOCATION
dialjournallitcrit19chicrich.tsv	Polanyetski	LOCATION
dialjournallitcrit17chicrich.tsv	Pole	LOCATION
dialjournallitcrit16chicrich.tsv	Polk	LOCATION
dialjournallitcrit16chicrich.tsv	Polly	LOCATION
dialjournallitcrit16chicrich.tsv	Pomerania	LOCATION
dialjournallitcrit15chicrich.tsv	Pomona	LOCATION
dialjournallitcrit16chicrich.tsv	Pompeia	LOCATION
dialjournallitcrit17chicrich.tsv	Pompeii	LOCATION
dialjournallitcrit16chicrich.tsv	Pompey	LOCATION
dialjournallitcrit15chicrich.tsv	Pontiac	LOCATION
dialjournallitcrit19chicrich.tsv	Pontresina	LOCATION
